# Constructed from biom file
#OTU ID	H1A	H2A	H3A	H1L	H2L	H3L	H1N	H2N	H3N	H1R	H2R	H3R	H1S	H2S	H3S	L1A	L2A	L3A	L1L	L2L	L3L	L1N	L2N	L3N	L1R	L2R	L3R	L1S	L2S	L3S
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Sva0853;f__S25_1238;g__	5.40409089681e-05	0.0	0.0	0.0	1.41737417261e-05	2.83893312893e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.28914909713e-05	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;Other;Other	0.0	2.8287742921e-05	0.0	6.64805212073e-05	0.0	0.0	1.71963131105e-05	0.000139648086821	4.86058229776e-05	4.30799276257e-05	0.0	2.52254524816e-05	0.0	0.0	1.22987615147e-05	8.608815427e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.79501698754e-05	0.0	4.05022276225e-05	7.71926574344e-05	3.47234278968e-05	0.0	6.57829819426e-05	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__;g__	0.0	0.0	6.84415851071e-05	0.0	0.0	0.0	0.0	1.99497266887e-05	3.24038819851e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.73921028466e-05	0.0	3.43247464259e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.08770629738e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophaceae;Other	0.0	0.0	0.0	2.21601737358e-05	0.0	0.0	5.15889393314e-05	0.0	0.0	0.0	0.0	3.78381787223e-05	1.86919381671e-05	0.0	7.37925690883e-05	2.86960514233e-05	1.82358626475e-05	0.0	0.0	0.0	0.0	2.27697071816e-05	7.9275198188e-05	4.2872454448e-05	4.05022276225e-05	1.54385314869e-05	0.0	0.0	3.28914909713e-05	0.000508099099648
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophaceae;g__	5.40409089681e-05	5.6575485842e-05	0.000205324755321	0.000132961042415	8.50424503565e-05	0.0	1.71963131105e-05	3.98994533775e-05	1.62019409925e-05	2.87199517505e-05	0.000111030041557	7.56763574447e-05	0.000112151629002	0.000101287802055	0.000479651699074	0.0008608815427	0.00114885934679	0.00173339969451	0.00181091544898	0.00165398113259	0.00200999709079	0.00179880686734	0.00126840317101	0.00100750267953	0.00097205346294	0.00118876692449	0.000937532553214	0.00223319228961	0.00156234582114	0.00184948072272
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophaceae;g__Desulfobacca	0.00151314545111	0.000763769058867	0.000228138617024	0.00212737667863	5.66949669043e-05	0.000681343950943	0.00122093823084	0.000139648086821	0.000696683462679	0.0015077974669	4.75843035244e-05	0.000794601753169	0.00271033103422	4.34090580234e-05	0.000934705875118	0.000918273645546	0.000711198643252	0.00569790790671	0.000374672161858	0.000294709365443	0.00370262621988	0.000455394143631	0.000906002265006	0.00542336548767	0.000668286755772	0.000617541259475	0.00399319420813	0.000763986835919	0.00090451600171	0.00410544072516
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophaceae;g__Desulfomonile	0.000756572725553	0.000763769058867	0.000730043574476	0.000819926428223	0.000184258642439	0.000312282644182	0.00123813454395	3.98994533775e-05	0.000421250465806	0.00090467848014	0.000111030041557	0.000592798133317	0.000859829155685	7.23484300391e-05	0.000873212067545	0.000918273645546	0.000419424840892	0.00197367291949	0.000333041921652	3.30796226517e-05	0.000793419904261	0.000204927364634	0.000486976217441	0.000921757770632	0.000283515593358	0.000262455035277	0.00190978853432	0.000646450399624	0.000444035128112	0.000691014775522
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophaceae;g__Syntrophus	0.0	0.0	0.0	0.0	0.0	0.0	1.71963131105e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000255302077065	5.14871196389e-05	0.000104075600516	2.10506689602e-05	0.0	0.000182157657453	4.53001132503e-05	4.2872454448e-05	0.0	6.17541259475e-05	0.0	0.00038199341796	1.64457454856e-05	0.000142267747902
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.43247464259e-05	2.08151201032e-05	0.0	0.0	0.0	1.13250283126e-05	0.0	0.0	0.0	1.73617139484e-05	0.000264456981664	1.64457454856e-05	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae;g__	0.00451241589884	0.010381601652	0.0152624734789	0.00476443735319	0.00466316102788	0.00352027707987	0.00613908378044	0.0161193791645	0.00981837624147	0.00415003302794	0.00314056403261	0.00571356498707	0.00319632142657	0.00641007090146	0.00345595198564	0.00918273645546	0.00610901398691	0.00768874319941	0.00895050164439	0.0110816735883	0.0131443230806	0.0108839200328	0.013986409966	0.00793140407288	0.0114621304172	0.00660769147639	0.0111288586409	0.00905030559473	0.0107061803112	0.0112798000122
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae;g__Desulfacinum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.52254524816e-05	0.0	0.0	0.0	0.0	1.82358626475e-05	1.7162373213e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.54385314869e-05	1.73617139484e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae;g__Syntrophobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.22987615147e-05	0.00060261707989	0.000237066214417	0.000549195942815	8.3260480413e-05	9.02171526865e-06	0.000925656554971	2.27697071816e-05	0.000203850509626	0.00248660235798	0.000182260024301	0.000339647692711	0.000989617695059	0.000293841090738	0.000427589382627	0.001443001443
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophorhabdaceae;g__	2.7020454484e-05	0.0	0.0	6.64805212073e-05	0.0	0.0	0.0	0.0	0.0	4.30799276257e-05	0.0	1.26127262408e-05	0.0	0.0	0.0	0.0	0.000182358626475	3.43247464259e-05	0.000353857041755	0.0	0.000105789320568	0.000387085022087	0.000192525481314	0.00032154340836	0.000121506682868	0.000123508251895	1.73617139484e-05	0.00038199341796	0.000213794691313	0.000264211531817
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__[Entotheonellales];f__;g__	0.000189143181388	0.000339452915052	0.0	0.0	1.41737417261e-05	1.41946656447e-05	0.000171963131105	0.000458843713841	4.86058229776e-05	4.30799276257e-05	3.17228690163e-05	0.000315318156019	3.73838763341e-05	1.44696860078e-05	0.0	0.00152089072544	0.00113062348414	0.00152745121595	0.00218558761084	0.00228850843981	0.00378196821031	0.00177603716016	0.000804077010193	0.0021436227224	0.00139732685298	0.00182174671545	0.00236119309698	0.00170427832628	0.00134855112982	0.00256081946223
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__[Entotheonellales];f__[Entotheonellaceae];g__	2.7020454484e-05	0.000169726457526	0.000980996053202	2.21601737358e-05	0.000155911158987	7.09733282233e-05	0.0	0.00165582731517	0.000453654347791	0.0	7.93071725407e-05	0.0	1.86919381671e-05	0.000231514976125	2.45975230294e-05	5.73921028466e-05	0.0	1.7162373213e-05	0.0	0.0	0.000105789320568	9.10788287263e-05	0.0	0.0	0.0	1.54385314869e-05	3.47234278968e-05	5.87682181476e-05	8.22287274282e-05	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__[Entotheonellales];f__[Entotheonellaceae];g__Candidatus Entotheonella	0.0	0.000169726457526	0.000707229712773	2.21601737358e-05	0.000623644635947	0.0	1.71963131105e-05	0.00169572676854	0.000113413586948	1.43599758752e-05	0.000348951559179	1.26127262408e-05	0.0	0.000318333092172	1.22987615147e-05	8.608815427e-05	0.0	0.000102974239278	0.0	0.0	7.93419904261e-05	2.27697071816e-05	1.13250283126e-05	0.0	8.1004455245e-05	1.54385314869e-05	1.73617139484e-05	0.0	1.64457454856e-05	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;Other;Other	0.00013510227242	0.0	0.0	4.43203474715e-05	0.0	0.0	3.43926262209e-05	0.0	0.0	2.87199517505e-05	0.0	5.04509049631e-05	0.000130843567169	1.44696860078e-05	0.000270572753324	0.0	3.6471725295e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__;g__	8.10613634521e-05	0.000141438714605	0.0	0.000288082258565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.47677526683e-05	0.0	6.14938075736e-05	0.0	7.29434505899e-05	0.0	0.0	0.00017742706695	0.0	0.0	2.26500566251e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__	2.7020454484e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.43599758752e-05	0.0	0.0	3.73838763341e-05	0.0	1.22987615147e-05	0.0	0.000127651038532	3.43247464259e-05	0.0	0.0	0.0	4.55394143631e-05	0.0	0.0	0.0	0.000138946783382	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Arcobacter	0.000648490907617	0.00138609940313	0.00504186343622	0.00270354119576	0.000411038510056	0.000298087978538	0.000653459898198	5.98491800662e-05	0.00012961552794	0.000976478359516	0.000586873076801	0.00194235984108	0.0045421409746	0.000217045290117	0.00327147056291	0.000229568411387	0.00109415175885	0.000120136612491	0.000145705840723	0.000592425969308	0.00013223665071	0.000364315314905	0.0	2.1436227224e-05	0.000101255569056	0.000802803637318	0.000225702281329	0.00155735778091	0.000213794691313	0.000243887567831
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Sulfurospirillum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.7439903501e-05	0.0	1.26127262408e-05	0.0	0.0	0.0	5.73921028466e-05	0.0	0.0	0.0	0.000105253344801	0.0	0.000341545607723	0.0	0.0	0.0	0.0	3.47234278968e-05	0.000293841090738	0.0	6.09718919578e-05
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__	0.00548515226026	0.00280048654918	0.000114069308512	0.00811062358729	0.000269301092795	0.00039745063805	0.00314692529922	0.000199497266887	8.10097049627e-05	0.00255607570579	0.000539288773277	0.0168632149839	0.00781323015383	0.000405151208219	0.0197887072772	0.0029556932966	0.0192753068184	0.00379288448007	0.00308063777528	0.0242142837811	0.00298854830605	0.0101325196958	0.00439411098528	0.000814576634512	0.00220737140543	0.00713260154694	0.00281259765964	0.00858015984955	0.0032069203697	0.00213401621852
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Sulfuricurvum	0.000297224999324	0.000650618087183	0.0	0.000642645038337	0.000779555794934	8.51679938679e-05	1.71963131105e-05	0.0	0.00124754945642	4.30799276257e-05	0.0011737461536	0.000201803619852	0.000485990392344	7.23484300391e-05	0.000122987615147	0.00166437098255	0.00195123730328	0.0013215027374	0.000624453603097	0.0	0.0036497315596	0.0309895714741	0.00750849377123	0.00143622722401	0.000425273390036	0.000586664196502	0.000902809125317	0.00734602726845	0.00307535440582	0.0034753978416
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Sulfurimonas	0.00570131589613	0.00857118610506	0.00047909109575	0.0136506670212	0.0029339645373	0.00604692756462	0.0037831888843	0.00015959781351	0.00978597235949	0.00567219047072	0.00107857754655	0.00409913602825	0.0194583076319	0.000506439010273	0.00602639314221	0.00180785123967	0.0129474624797	0.00178488681415	0.000686898963407	0.0152045974661	0.00325302160747	0.0108383806184	0.0103737259343	0.00347266881029	0.00113406237343	0.00347366958455	0.0011111496927	0.012341325811	0.0115778048219	0.00453224396886
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;Other;Other;Other	0.00110783863385	0.00115979745976	0.00118632080852	0.000797766254487	0.000694513344578	0.000752317279166	0.00110056403907	0.000578542073974	0.00110173198749	0.000804158649013	0.000618595945817	0.000239641798575	0.000429914577843	0.00131674142671	0.000368962845441	0.00137741046832	0.00131298211062	0.00130434036419	0.00237292369177	0.00159985084097	0.00142815582767	0.00179880686734	0.000305775764439	0.000407288317256	0.00364520048603	0.00111157426706	0.00232646966909	0.00249764927127	0.00106897345657	0.000934902343353
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__	0.0145370045124	0.014681338576	0.0153765427874	0.0206532819217	0.00979405553272	0.0148618149299	0.0220112807814	0.0176954075729	0.00887866366391	0.0189551681553	0.0109761126796	0.0112883899855	0.0173274266809	0.00729272174794	0.00748994576246	0.0102444903581	0.0128015755785	0.0110354059759	0.0130718954248	0.0198567953063	0.00891275025786	0.0140716790382	0.00988674971687	0.00634512325831	0.0177804779263	0.0116869683356	0.0130039237474	0.0143982134462	0.00873269085288	0.00886124829787
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__34P16;f__;g__	0.000864654543489	0.000452603886736	0.000684415851071	0.000177281389886	8.50424503565e-05	0.000908458601258	0.000619067271977	0.000857838247616	0.000486058229776	0.00101955828714	3.17228690163e-05	2.52254524816e-05	0.00246733583805	0.000202575604109	0.0	0.00129132231405	0.00231595455623	0.000892443407074	0.00101994088506	0.0	0.000502499272698	0.000478163850813	1.13250283126e-05	4.2872454448e-05	0.00147833130822	0.00191437790437	0.00131949026008	0.00141043723554	0.000542709601026	0.00010161981993
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__	2.7020454484e-05	0.0	0.00335363767025	0.0	0.00194180261647	0.000227114650314	1.71963131105e-05	0.000179547540199	0.000307836878858	7.17998793762e-05	0.000269644386638	0.0	3.73838763341e-05	1.44696860078e-05	0.0	0.0	0.0	0.0	0.0	6.01447684577e-06	5.2894660284e-05	6.83091215447e-05	0.0	6.4308681672e-05	2.02511138113e-05	0.0	0.0	8.81523272214e-05	0.000197348945828	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__Oceanimonas	5.40409089681e-05	0.0	0.0	0.0	2.83474834522e-05	7.09733282233e-05	5.15889393314e-05	0.000139648086821	0.000210625232903	0.0	9.51686070488e-05	1.26127262408e-05	0.0	2.89393720156e-05	0.0	0.0	1.82358626475e-05	0.0	2.08151201032e-05	0.0	2.6447330142e-05	2.27697071816e-05	0.0	0.0	2.02511138113e-05	0.0	0.0	2.93841090738e-05	4.93372364569e-05	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__Zobellella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.52254524816e-05	0.0	1.44696860078e-05	0.0	2.86960514233e-05	0.000109415175885	0.0	2.08151201032e-05	0.0	2.6447330142e-05	0.0	0.0	0.0	2.02511138113e-05	3.08770629738e-05	8.6808569742e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;Other;Other	0.000864654543489	0.000820344544709	0.000501904957452	0.00073128573328	0.000212606125891	0.000113557325157	0.00116934929151	0.000558592347285	0.00025923105588	0.000832878600764	6.34457380325e-05	0.000189190893612	0.00114020822819	1.44696860078e-05	1.22987615147e-05	0.000803489439853	0.00105768003355	0.0009267681535	0.000624453603097	0.000228550120139	0.000211578641136	0.000387085022087	4.53001132503e-05	2.1436227224e-05	0.000688537869583	0.000617541259475	0.000520851418452	0.000646450399624	0.000164457454856	0.000142267747902
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__;g__	0.000891674997973	0.000396028400894	0.000844112882988	0.000443203474715	0.000212606125891	0.000312282644182	0.000567478332645	0.000418944260464	9.72116459552e-05	0.000674918866136	0.000142752910573	0.00016396544113	0.000616833959513	0.000766893358414	3.68962845441e-05	0.0008608815427	0.00169593522622	0.000772306794584	0.000728529203614	6.91664837263e-05	0.000502499272698	0.000751400336992	4.53001132503e-05	8.5744908896e-05	0.000870797893884	0.000849119231779	0.0010764262648	0.00149858956276	0.000542709601026	0.000142267747902
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__125ds10;g__	0.00013510227242	0.00028287742921	0.000752857436178	8.8640694943e-05	0.000184258642439	7.09733282233e-05	0.0	0.000538642620596	6.48077639701e-05	4.30799276257e-05	9.51686070488e-05	3.78381787223e-05	0.0	7.23484300391e-05	1.22987615147e-05	0.00166437098255	0.00178711453945	0.00140731460346	0.00220640273094	0.0	0.00275052233477	0.00186711598889	0.00115515288788	0.00186495176849	0.00275415147833	0.00166736140058	0.00277787423174	0.00238011283498	0.00171035753051	0.00213401621852
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__211ds20;g__	0.000351265908293	0.000339452915052	0.000433463372345	0.000110800868679	0.000184258642439	0.00018453065338	0.000223552070436	0.000598491800662	0.000145817468933	0.000172319710503	3.17228690163e-05	0.000126127262408	0.000504682330511	0.000202575604109	7.37925690883e-05	0.00094696969697	0.00131298211062	0.000772306794584	0.000353857041755	1.50361921144e-05	0.000581841263124	0.00029600619336	0.000124575311438	0.0	0.000465775617659	0.00069473391691	0.00154519254141	0.000323225199812	0.000460480873598	0.000345507387761
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;Other	0.000324245453809	0.000254589686289	0.000638788127666	8.8640694943e-05	0.000425212251782	0.000440034634984	6.87852524419e-05	0.000857838247616	0.000842500931612	0.000244119589879	0.000142752910573	2.52254524816e-05	0.00044860651601	0.000549848068297	8.6091330603e-05	0.00129132231405	0.00102120830826	0.000429059330324	0.000312226801549	0.0	0.00013223665071	0.000387085022087	0.0	0.000150053590568	0.000567031186715	0.000648418322449	0.00128476683218	0.000411377527033	0.000148011709371	0.000264211531817
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__	0.00183739090492	0.00127294843144	0.00118632080852	0.000753445907016	0.000184258642439	0.000482618631918	0.000756637776861	0.00151617922834	0.000275432996873	0.000459519228008	9.51686070488e-05	0.000403607239705	0.00117759210453	0.000303863406164	0.000307469037868	0.00120523415978	0.00138592556121	0.000737982048158	0.000187336080929	8.42026758407e-05	0.000661183253551	4.55394143631e-05	4.53001132503e-05	4.2872454448e-05	0.00109356014581	0.000771926574344	0.000937532553214	0.000146920545369	0.000296023418742	0.000162591711887
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Alteromonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.06479279719e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__BD2-13	0.000513388635197	0.000876920030551	0.00168822576598	0.000332402606036	0.000609470894221	0.000440034634984	0.000103177878663	0.00111718469457	0.000599471816724	0.00027283954163	0.000983408939504	0.000138739988649	5.60758145012e-05	0.000390681522211	4.91950460589e-05	0.0008608815427	0.000692962780604	0.000514871196389	2.08151201032e-05	9.02171526865e-06	0.000105789320568	2.27697071816e-05	0.0	4.2872454448e-05	0.000141757796679	0.000988066015161	0.000694468557936	8.81523272214e-05	4.93372364569e-05	0.00010161981993
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Candidatus Endobugula	0.000351265908293	0.000113150971684	9.12554468095e-05	8.8640694943e-05	0.000240953609343	0.000312282644182	0.000103177878663	0.0	8.10097049627e-05	0.000100519831127	0.000206198648606	0.0	1.86919381671e-05	0.00013022717407	7.37925690883e-05	5.73921028466e-05	0.0	0.0	0.0	0.0	2.6447330142e-05	0.0	0.0	0.0	0.0	0.0	1.73617139484e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Cellvibrio	0.000162122726904	0.0	0.000114069308512	0.0	1.41737417261e-05	0.000156141322091	1.71963131105e-05	0.000458843713841	6.48077639701e-05	7.17998793762e-05	6.34457380325e-05	2.52254524816e-05	0.000467298454177	0.00013022717407	0.0	0.00025826446281	0.000273537939712	0.000583520689241	0.000187336080929	0.0	0.000158683980852	0.000159387950271	3.39750849377e-05	0.0	0.000405022276225	0.000138946783382	0.000173617139484	0.000440761636107	0.000213794691313	8.12958559437e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Glaciecola	0.000189143181388	2.8287742921e-05	0.000228138617024	2.21601737358e-05	0.000141737417261	0.000241309315959	1.71963131105e-05	3.98994533775e-05	0.000696683462679	4.30799276257e-05	0.000158614345081	5.04509049631e-05	0.000168227443504	0.000882650846477	2.45975230294e-05	5.73921028466e-05	0.000182358626475	5.14871196389e-05	8.3260480413e-05	0.0	0.0	4.55394143631e-05	2.26500566251e-05	0.000450160771704	2.02511138113e-05	0.000108069720408	0.00010417028369	0.000176304654443	0.0	0.00182915675873
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__HB2-32-21	0.000189143181388	0.000113150971684	4.56277234047e-05	0.00015512121615	1.41737417261e-05	0.000198725319025	1.71963131105e-05	3.98994533775e-05	9.72116459552e-05	2.87199517505e-05	0.0	3.78381787223e-05	0.0	4.34090580234e-05	0.0	0.0	0.0	0.0	2.08151201032e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.54385314869e-05	6.94468557936e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Marinobacter	0.00259396363047	0.000169726457526	0.0010038099149	0.000421043300979	0.000921293212195	0.00188789053074	0.00113495666529	0.000299245900331	0.0036940425463	0.000560039059134	0.000904101766964	5.04509049631e-05	0.00267294715789	0.00272030096947	4.91950460589e-05	0.000114784205693	0.000127651038532	0.00017162373213	2.08151201032e-05	0.00139535862822	7.93419904261e-05	6.83091215447e-05	2.26500566251e-05	6.4308681672e-05	0.000101255569056	0.00020070090933	0.000156255425536	5.87682181476e-05	4.93372364569e-05	6.09718919578e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Microbulbifer	0.00248588181253	0.000339452915052	0.00187073665959	0.000753445907016	0.00185676016612	0.00153302388962	0.00154766817994	0.000778039340861	0.000648077639701	0.00126367787702	0.00017447577959	0.00049189632339	0.000747677526683	0.000245984662133	0.00023367646878	0.00043044077135	0.000492368291482	0.000326085091046	0.000187336080929	0.000213513928025	0.000211578641136	0.000113848535908	4.53001132503e-05	2.1436227224e-05	0.000182260024301	0.000586664196502	0.000399319420813	2.93841090738e-05	3.28914909713e-05	8.12958559437e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__nsmpVI18	5.40409089681e-05	0.0	0.0	0.0	0.0	0.0	8.59815655523e-05	0.0	0.0	0.0	0.0	0.0	0.00031776294884	0.0	0.0	0.0	0.0	0.0	0.0	3.60868610746e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;Other	0.0	0.000113150971684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__	0.000162122726904	0.0	0.000159697031917	0.000110800868679	4.25212251782e-05	0.000127751990802	0.000206355757326	0.0	0.00012961552794	0.000201039662253	0.0	8.82890836854e-05	0.0	8.68181160469e-05	3.68962845441e-05	0.0	0.0	0.0	0.0	3.30796226517e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassomonas	8.10613634521e-05	8.4863228763e-05	0.000273766340428	0.0	8.50424503565e-05	4.2583996934e-05	3.43926262209e-05	1.99497266887e-05	1.62019409925e-05	2.87199517505e-05	1.58614345081e-05	5.04509049631e-05	9.34596908353e-05	0.00183765012299	0.0	2.86960514233e-05	0.00021883035177	0.0	0.0	9.02171526865e-06	5.2894660284e-05	2.27697071816e-05	0.0	0.0	8.1004455245e-05	9.26311889213e-05	3.47234278968e-05	2.93841090738e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Ferrimonadaceae;g__Ferrimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.08151201032e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.87682181476e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__HTCC2188;Other	0.0	0.0	0.0	0.000221601737358	1.41737417261e-05	0.0	8.59815655523e-05	0.0	1.62019409925e-05	5.7439903501e-05	1.58614345081e-05	0.0	0.000186919381671	4.34090580234e-05	0.0	0.000315656565657	0.000346481390302	0.000154461358917	0.000249781441239	0.0	0.000290920631562	0.000204927364634	9.06002265006e-05	0.000150053590568	0.000202511138113	0.000216139440816	0.000208340567381	0.000323225199812	0.000345360655199	0.000284535495803
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__HTCC2188;g__	0.00137804317869	0.00158411360358	0.00171103962768	0.00073128573328	0.00039686476833	0.00117815724851	0.00154766817994	0.000738139887484	0.000567067934739	0.00129239782877	0.000222060083114	0.000239641798575	0.00196265350754	0.000766893358414	0.000172182661206	0.00103305785124	0.000911793132374	0.000429059330324	0.000478747762375	6.91664837263e-05	0.000555393932982	0.000341545607723	1.13250283126e-05	0.0	0.00111381125962	0.000988066015161	0.000277787423174	0.000558298072402	0.000197348945828	0.00010161981993
